DATUM;UHRZEIT VON;UHRZEIT BIS;BETR. NEG;BETR. POS;LETZTE AENDERUNG;ERSATZWERT;QUAL. NEG;QUAL. POS;LETZTE AENDERUNG
20.07.2017;19:15;19:30;16,153;10,727;-;;21,196;16,460;-
20.07.2017;19:30;19:45;115,020;28,033;-;;119,476;33,856;-
20.07.2017;19:45;20:00;27,445;59,895;-;;31,476;64,160;-
20.07.2017;20:00;20:15;2,088;254,700;-;;6,696;259,524;-
20.07.2017;20:15;20:30;2,661;146,321;-;;10,664;156,116;-
20.07.2017;20:30;20:45;1,573;224,153;-;;7,484;231,720;-
20.07.2017;20:45;21:00;9,163;64,263;-;;13,860;69,592;-
20.07.2017;21:00;21:15;2,750;152,518;-;;11,368;162,480;-
20.07.2017;21:15;21:30;6,231;100,133;-;;11,048;105,908;-
20.07.2017;21:30;21:45;7,812;60,500;-;;11,692;65,152;-
20.07.2017;21:45;22:00;6,065;143,869;-;;11,476;150,484;-
20.07.2017;22:00;22:15;16,437;40,854;-;;23,956;48,924;-
20.07.2017;22:15;22:30;52,573;12,797;-;;57,032;18,100;-
20.07.2017;22:30;22:45;124,713;13,997;-;;128,984;18,024;-
20.07.2017;22:45;23:00;519,454;1,628;-;;518,032;2,132;-
20.07.2017;23:00;23:15;217,317;2,614;-;;217,032;3,756;-
20.07.2017;23:15;23:30;596,700;1,279;-;;596,752;1,992;-
20.07.2017;23:30;23:45;992,296;0,843;-;;993,548;1,336;-
20.07.2017;23:45;00:00;990,378;0,700;-;;993,868;1,148;-
21.07.2017;00:00;00:15;116,719;96,683;-;;123,244;105,152;-
21.07.2017;00:15;00:30;7,416;75,439;-;;14,332;82,524;-
21.07.2017;00:30;00:45;3,586;147,431;-;;8,452;152,876;-
21.07.2017;00:45;01:00;3,651;125,994;-;;8,740;132,596;-
21.07.2017;01:00;01:15;2,105;614,429;-;;8,128;621,240;-
21.07.2017;01:15;01:30;1,984;317,049;-;;7,628;323,768;-
21.07.2017;01:30;01:45;1,502;492,604;-;;6,284;498,552;-
21.07.2017;01:45;02:00;8,130;48,029;-;;13,704;55,340;-
21.07.2017;02:00;02:15;4,177;468,972;-;;9,820;476,276;-
21.07.2017;02:15;02:30;1,175;426,993;-;;5,680;432,028;-
21.07.2017;02:30;02:45;2,427;267,303;-;;6,416;272,432;-
21.07.2017;02:45;03:00;9,450;35,154;-;;14,488;40,988;-
21.07.2017;03:00;03:15;6,843;213,601;-;;11,560;221,256;-
21.07.2017;03:15;03:30;32,310;443,557;-;;37,852;449,616;-
21.07.2017;03:30;03:45;18,226;119,097;-;;23,332;125,972;-
21.07.2017;03:45;04:00;91,990;51,529;-;;97,796;58,112;-
21.07.2017;04:00;04:15;254,981;2,034;-;;255,936;4,560;-
21.07.2017;04:15;04:30;50,249;25,008;-;;53,820;29,192;-
21.07.2017;04:30;04:45;5,089;300,301;-;;9,728;307,944;-
21.07.2017;04:45;05:00;7,838;257,291;-;;12,452;262,608;-
21.07.2017;05:00;05:15;1,903;526,904;-;;5,108;532,776;-
21.07.2017;05:15;05:30;1,472;537,806;-;;5,000;542,572;-
21.07.2017;05:30;05:45;1,185;296,066;-;;4,568;301,552;-
21.07.2017;05:45;06:00;14,514;73,371;-;;20,556;79,660;-
21.07.2017;06:00;06:15;310,714;5,089;-;;310,520;6,260;-
21.07.2017;06:15;06:30;188,435;10,266;-;;188,968;11,776;-
21.07.2017;06:30;06:45;105,296;47,989;-;;109,228;53,456;-
21.07.2017;06:45;07:00;55,650;16,442;-;;58,524;20,112;-
21.07.2017;07:00;07:15;59,662;79,142;-;;64,400;86,072;-
21.07.2017;07:15;07:30;1,113;240,324;-;;3,776;245,332;-
21.07.2017;07:30;07:45;3,776;277,230;-;;7,040;281,568;-
21.07.2017;07:45;08:00;1,374;284,850;-;;5,932;291,788;-
21.07.2017;08:00;08:15;5,022;284,918;-;;11,008;291,272;-
21.07.2017;08:15;08:30;26,241;90,229;-;;28,820;93,720;-
21.07.2017;08:30;08:45;104,113;17,680;-;;109,620;22,272;-
21.07.2017;08:45;09:00;34,888;18,053;-;;37,336;21,916;-
21.07.2017;09:00;09:15;11,915;87,024;-;;15,772;90,132;-
21.07.2017;09:15;09:30;5,992;111,069;-;;9,560;116,576;-
21.07.2017;09:30;09:45;3,309;126,788;-;;8,232;132,756;-
21.07.2017;09:45;10:00;21,701;11,329;-;;26,764;16,172;-
21.07.2017;10:00;10:15;89,591;19,152;-;;95,556;25,868;-
21.07.2017;10:15;10:30;22,821;65,194;-;;27,536;70,688;-
21.07.2017;10:30;10:45;52,876;19,087;-;;61,108;28,664;-
21.07.2017;10:45;11:00;55,672;40,502;-;;59,200;44,956;-
21.07.2017;11:00;11:15;32,722;31,452;-;;36,016;35,548;-
21.07.2017;11:15;11:30;7,990;212,288;-;;16,368;221,800;-
21.07.2017;11:30;11:45;8,246;328,962;-;;12,832;334,044;-
21.07.2017;11:45;12:00;8,080;254,648;-;;12,272;260,896;-
21.07.2017;12:00;12:15;1,862;387,688;-;;6,628;393,768;-
21.07.2017;12:15;12:30;3,214;225,762;-;;9,164;233,244;-
21.07.2017;12:30;12:45;8,987;37,405;-;;12,268;40,848;-
21.07.2017;12:45;13:00;6,565;36,639;-;;12,068;42,688;-
21.07.2017;13:00;13:15;2,550;198,572;-;;7,084;203,436;-
21.07.2017;13:15;13:30;2,975;131,719;-;;8,060;137,840;-
21.07.2017;13:30;13:45;79,178;26,052;-;;85,268;32,876;-
21.07.2017;13:45;14:00;74,015;7,964;-;;82,524;17,632;-
21.07.2017;14:00;14:15;31,399;69,536;-;;34,960;73,880;-
21.07.2017;14:15;14:30;4,879;158,364;-;;9,328;164,664;-
21.07.2017;14:30;14:45;1,360;305,412;-;;6,796;311,908;-
21.07.2017;14:45;15:00;17,067;35,003;-;;22,320;41,536;-
21.07.2017;15:00;15:15;4,076;89,239;-;;8,540;95,420;-
21.07.2017;15:15;15:30;3,740;189,683;-;;7,480;194,328;-
21.07.2017;15:30;15:45;1,598;195,150;-;;7,380;202,296;-
21.07.2017;15:45;16:00;9,457;174,090;-;;15,008;180,100;-
21.07.2017;16:00;16:15;18,289;54,033;-;;21,212;57,808;-
21.07.2017;16:15;16:30;22,013;9,753;-;;24,668;13,884;-
21.07.2017;16:30;16:45;33,690;6,615;-;;37,144;10,940;-
21.07.2017;16:45;17:00;72,798;4,292;-;;75,924;7,500;-
21.07.2017;17:00;17:15;60,080;22,819;-;;63,104;27,340;-
21.07.2017;17:15;17:30;17,188;42,794;-;;20,920;47,624;-
21.07.2017;17:30;17:45;26,595;66,720;-;;30,380;71,928;-
21.07.2017;17:45;18:00;65,273;43,679;-;;69,324;48,432;-
21.07.2017;18:00;18:15;48,412;42,541;-;;52,552;48,448;-
21.07.2017;18:15;18:30;4,223;282,267;-;;9,668;289,392;-
21.07.2017;18:30;18:45;2,404;403,132;-;;8,192;410,416;-
21.07.2017;18:45;19:00;2,348;564,599;-;;9,676;573,200;-
21.07.2017;19:00;19:15;2,895;263,830;-;;9,864;271,620;-
21.07.2017;19:15;19:30;15,597;161,955;-;;22,272;169,472;-
21.07.2017;19:30;19:45;36,338;130,761;-;;42,204;138,560;-
21.07.2017;19:45;20:00;27,626;69,173;-;;32,568;75,252;-
21.07.2017;20:00;20:15;7,790;88,666;-;;14,160;97,292;-
21.07.2017;20:15;20:30;14,319;126,133;-;;20,104;133,252;-
21.07.2017;20:30;20:45;12,831;63,890;-;;17,956;70,108;-
21.07.2017;20:45;21:00;35,474;53,042;-;;42,016;60,560;-
21.07.2017;21:00;21:15;2,606;328,005;-;;8,212;334,176;-
21.07.2017;21:15;21:30;2,367;211,124;-;;9,216;219,248;-
21.07.2017;21:30;21:45;2,510;231,741;-;;7,028;236,860;-
21.07.2017;21:45;22:00;18,461;25,728;-;;22,884;31,312;-
21.07.2017;22:00;22:15;17,095;244,437;-;;24,396;252,208;-
21.07.2017;22:15;22:30;55,126;176,345;-;;60,004;181,904;-
21.07.2017;22:30;22:45;81,357;48,907;-;;92,044;60,236;-
21.07.2017;22:45;23:00;276,000;2,286;-;;278,272;5,564;-
21.07.2017;23:00;23:15;386,093;2,516;-;;387,404;4,148;-
21.07.2017;23:15;23:30;479,865;2,021;-;;481,112;3,956;-
21.07.2017;23:30;23:45;718,007;1,088;-;;720,336;3,448;-
21.07.2017;23:45;00:00;922,386;0,818;-;;923,732;1,684;-
22.07.2017;00:00;00:15;749,938;1,583;-;;751,568;2,460;-
22.07.2017;00:15;00:30;636,209;1,293;-;;637,824;2,468;-
22.07.2017;00:30;00:45;939,940;0,824;-;;943,800;1,824;-
22.07.2017;00:45;01:00;785,551;0,293;-;;785,948;0,996;-
22.07.2017;01:00;01:15;83,386;25,800;-;;85,020;28,896;-
22.07.2017;01:15;01:30;107,006;15,394;-;;110,692;20,232;-
22.07.2017;01:30;01:45;18,802;9,091;-;;21,804;13,068;-
22.07.2017;01:45;02:00;23,849;6,509;-;;27,468;11,344;-
22.07.2017;02:00;02:15;1,887;413,591;-;;8,864;422,172;-
22.07.2017;02:15;02:30;7,806;156,484;-;;13,284;163,296;-
22.07.2017;02:30;02:45;5,553;35,180;-;;11,368;42,156;-
22.07.2017;02:45;03:00;63,862;7,170;-;;65,884;10,080;-
22.07.2017;03:00;03:15;18,517;51,700;-;;24,304;59,684;-
22.07.2017;03:15;03:30;2,617;90,049;-;;8,600;97,016;-
22.07.2017;03:30;03:45;29,006;34,740;-;;35,112;42,624;-
22.07.2017;03:45;04:00;68,336;15,025;-;;73,596;20,352;-
22.07.2017;04:00;04:15;269,617;2,266;-;;272,316;5,992;-
22.07.2017;04:15;04:30;280,060;1,288;-;;281,196;3,472;-
22.07.2017;04:30;04:45;288,874;3,227;-;;290,808;6,440;-
22.07.2017;04:45;05:00;104,131;6,645;-;;108,548;11,484;-
22.07.2017;05:00;05:15;47,772;8,671;-;;51,588;13,512;-
22.07.2017;05:15;05:30;127,138;6,850;-;;131,052;11,672;-
22.07.2017;05:30;05:45;186,620;3,978;-;;190,340;9,292;-
22.07.2017;05:45;06:00;240,628;1,883;-;;241,236;4,604;-
22.07.2017;06:00;06:15;17,932;42,433;-;;20,924;46,860;-
22.07.2017;06:15;06:30;1,296;378,764;-;;4,924;383,664;-
22.07.2017;06:30;06:45;1,621;421,356;-;;6,904;428,972;-
22.07.2017;06:45;07:00;1,244;771,761;-;;5,552;778,176;-
22.07.2017;07:00;07:15;2,758;528,513;-;;7,432;534,272;-
22.07.2017;07:15;07:30;1,292;844,849;-;;5,888;851,816;-
22.07.2017;07:30;07:45;2,312;902,569;-;;5,804;907,660;-
22.07.2017;07:45;08:00;2,083;484,225;-;;7,264;489,896;-
22.07.2017;08:00;08:15;4,517;236,920;-;;9,804;242,880;-
22.07.2017;08:15;08:30;1,731;564,386;-;;6,940;571,404;-
22.07.2017;08:30;08:45;1,699;369,134;-;;7,560;375,292;-
22.07.2017;08:45;09:00;3,125;419,367;-;;9,420;427,192;-
22.07.2017;09:00;09:15;4,559;316,961;-;;9,992;322,732;-
22.07.2017;09:15;09:30;2,249;317,616;-;;6,384;323,140;-
22.07.2017;09:30;09:45;4,351;68,626;-;;9,284;75,060;-
22.07.2017;09:45;10:00;11,059;53,885;-;;16,144;60,812;-
22.07.2017;10:00;10:15;6,327;133,412;-;;11,112;138,356;-
22.07.2017;10:15;10:30;91,675;24,294;-;;96,596;29,140;-
22.07.2017;10:30;10:45;97,063;7,878;-;;101,140;13,272;-
22.07.2017;10:45;11:00;108,527;5,372;-;;110,812;9,824;-
22.07.2017;11:00;11:15;4,868;148,062;-;;10,312;154,636;-
22.07.2017;11:15;11:30;2,784;144,768;-;;10,012;153,408;-
22.07.2017;11:30;11:45;3,823;250,807;-;;9,068;257,072;-
22.07.2017;11:45;12:00;6,264;17,480;-;;13,304;22,692;-
22.07.2017;12:00;12:15;2,537;502,696;-;;10,116;509,424;-
22.07.2017;12:15;12:30;2,411;301,906;-;;11,960;311,124;-
22.07.2017;12:30;12:45;1,554;454,053;-;;9,552;463,224;-
22.07.2017;12:45;13:00;1,876;133,827;-;;10,304;142,916;-
22.07.2017;13:00;13:15;2,318;298,930;-;;11,080;306,904;-
22.07.2017;13:15;13:30;5,389;139,701;-;;11,020;145,608;-
22.07.2017;13:30;13:45;75,012;9,241;-;;79,344;13,860;-
22.07.2017;13:45;14:00;32,445;9,440;-;;36,272;14,616;-
22.07.2017;14:00;14:15;7,650;20,081;-;;12,260;26,720;-
22.07.2017;14:15;14:30;54,576;6,949;-;;56,816;10,340;-
22.07.2017;14:30;14:45;165,900;2,322;-;;170,236;7,828;-
22.07.2017;14:45;15:00;64,964;4,996;-;;66,612;8,112;-
22.07.2017;15:00;15:15;9,801;154,943;-;;16,228;162,896;-
22.07.2017;15:15;15:30;10,617;76,377;-;;14,264;80,372;-
22.07.2017;15:30;15:45;2,141;174,330;-;;9,764;183,440;-
22.07.2017;15:45;16:00;1,771;274,660;-;;7,368;281,192;-
22.07.2017;16:00;16:15;16,660;295,961;-;;22,148;303,084;-
22.07.2017;16:15;16:30;2,972;172,341;-;;9,308;179,384;-
22.07.2017;16:30;16:45;2,064;287,237;-;;6,808;293,684;-
22.07.2017;16:45;17:00;3,263;147,880;-;;8,412;153,904;-
22.07.2017;17:00;17:15;57,165;29,088;-;;61,136;32,800;-
22.07.2017;17:15;17:30;210,720;3,543;-;;212,260;5,752;-
22.07.2017;17:30;17:45;81,533;67,535;-;;85,244;73,240;-
22.07.2017;17:45;18:00;2,146;385,946;-;;6,912;392,244;-
22.07.2017;18:00;18:15;5,996;127,665;-;;10,868;133,712;-
22.07.2017;18:15;18:30;31,789;15,180;-;;35,180;18,528;-
22.07.2017;18:30;18:45;75,117;13,031;-;;78,664;17,640;-
22.07.2017;18:45;19:00;92,742;4,321;-;;96,112;8,996;-
22.07.2017;19:00;19:15;35,250;9,818;-;;37,496;12,904;-
22.07.2017;19:15;19:30;22,733;34,045;-;;25,616;37,872;-
22.07.2017;19:30;19:45;40,160;14,445;-;;44,376;18,708;-
22.07.2017;19:45;20:00;15,509;22,518;-;;18,620;27,140;-
22.07.2017;20:00;20:15;6,150;132,521;-;;11,964;138,908;-
22.07.2017;20:15;20:30;8,957;92,481;-;;14,944;99,996;-
22.07.2017;20:30;20:45;130,652;18,449;-;;135,232;23,556;-
22.07.2017;20:45;21:00;66,308;15,422;-;;68,000;18,900;-
22.07.2017;21:00;21:15;4,125;218,339;-;;11,324;227,220;-
22.07.2017;21:15;21:30;2,396;432,958;-;;7,700;440,536;-
22.07.2017;21:30;21:45;2,069;603,183;-;;5,996;607,904;-
22.07.2017;21:45;22:00;2,211;504,701;-;;6,900;511,044;-
22.07.2017;22:00;22:15;4,844;741,497;-;;9,408;746,328;-
22.07.2017;22:15;22:30;24,182;179,256;-;;28,788;184,356;-
22.07.2017;22:30;22:45;13,462;63,723;-;;17,380;69,428;-
22.07.2017;22:45;23:00;120,526;11,979;-;;125,076;16,220;-
22.07.2017;23:00;23:15;97,450;8,293;-;;100,144;12,680;-
22.07.2017;23:15;23:30;91,828;13,613;-;;96,012;18,096;-
22.07.2017;23:30;23:45;159,376;6,235;-;;166,344;12,600;-
22.07.2017;23:45;00:00;210,531;2,357;-;;210,780;3,800;-
23.07.2017;00:00;00:15;83,045;239,268;-;;84,228;242,588;-
23.07.2017;00:15;00:30;63,423;120,571;-;;69,272;126,824;-
23.07.2017;00:30;00:45;10,507;15,538;-;;14,276;20,368;-
23.07.2017;00:45;01:00;10,416;10,227;-;;14,572;14,836;-
23.07.2017;01:00;01:15;2,400;273,434;-;;7,168;279,316;-
23.07.2017;01:15;01:30;9,495;90,544;-;;14,680;96,684;-
23.07.2017;01:30;01:45;6,208;186,372;-;;13,084;195,140;-
23.07.2017;01:45;02:00;5,816;66,497;-;;12,232;73,828;-
23.07.2017;02:00;02:15;5,317;220,907;-;;11,944;229,580;-
23.07.2017;02:15;02:30;9,324;183,985;-;;14,120;189,072;-
23.07.2017;02:30;02:45;6,666;51,391;-;;13,888;59,764;-
23.07.2017;02:45;03:00;14,149;12,669;-;;16,972;16,204;-
23.07.2017;03:00;03:15;29,083;36,948;-;;32,956;40,868;-
23.07.2017;03:15;03:30;44,046;15,385;-;;47,020;19,700;-
23.07.2017;03:30;03:45;52,154;7,703;-;;56,076;12,832;-
23.07.2017;03:45;04:00;33,295;9,055;-;;36,256;13,120;-
23.07.2017;04:00;04:15;6,311;117,919;-;;9,672;122,408;-
23.07.2017;04:15;04:30;2,882;354,998;-;;8,900;362,564;-
23.07.2017;04:30;04:45;2,878;586,125;-;;9,012;594,464;-
23.07.2017;04:45;05:00;2,806;447,530;-;;7,720;453,324;-
23.07.2017;05:00;05:15;2,827;276,507;-;;10,012;284,780;-
23.07.2017;05:15;05:30;5,091;242,663;-;;10,612;249,000;-
23.07.2017;05:30;05:45;3,152;159,484;-;;8,128;165,996;-
23.07.2017;05:45;06:00;2,907;224,992;-;;7,200;230,700;-
23.07.2017;06:00;06:15;44,655;64,492;-;;49,060;69,940;-
23.07.2017;06:15;06:30;7,200;63,799;-;;13,548;71,728;-
23.07.2017;06:30;06:45;2,878;528,708;-;;6,616;534,668;-
23.07.2017;06:45;07:00;5,540;630,180;-;;10,164;637,192;-
23.07.2017;07:00;07:15;3,472;859,256;-;;6,736;865,028;-
23.07.2017;07:15;07:30;2,870;556,336;-;;7,880;562,500;-
23.07.2017;07:30;07:45;7,027;202,630;-;;13,232;209,104;-
23.07.2017;07:45;08:00;39,873;17,544;-;;44,144;22,608;-
23.07.2017;08:00;08:15;220,284;2,198;-;;220,528;3,944;-
23.07.2017;08:15;08:30;159,773;3,452;-;;161,960;6,648;-
23.07.2017;08:30;08:45;172,898;4,465;-;;176,632;9,580;-
23.07.2017;08:45;09:00;236,188;2,642;-;;236,536;4,604;-
23.07.2017;09:00;09:15;30,673;34,514;-;;32,840;37,792;-
23.07.2017;09:15;09:30;84,788;12,622;-;;88,816;16,568;-
23.07.2017;09:30;09:45;278,124;2,647;-;;280,060;6,152;-
23.07.2017;09:45;10:00;455,918;1,896;-;;456,568;2,696;-
23.07.2017;10:00;10:15;422,628;1,508;-;;425,216;5,684;-
23.07.2017;10:15;10:30;519,804;2,301;-;;520,076;4,212;-
23.07.2017;10:30;10:45;531,051;1,388;-;;531,196;2,216;-
23.07.2017;10:45;11:00;577,533;1,208;-;;580,632;2,264;-
23.07.2017;11:00;11:15;68,359;110,350;-;;69,504;114,848;-
23.07.2017;11:15;11:30;2,117;145,590;-;;6,448;150,960;-
23.07.2017;11:30;11:45;50,377;22,291;-;;54,840;27,612;-
23.07.2017;11:45;12:00;274,965;3,688;-;;276,412;6,812;-
23.07.2017;12:00;12:15;56,123;4,675;-;;57,108;6,764;-
23.07.2017;12:15;12:30;173,982;4,693;-;;177,936;9,112;-
23.07.2017;12:30;12:45;295,717;3,472;-;;296,660;5,652;-
23.07.2017;12:45;13:00;436,301;1,080;-;;437,460;2,672;-
23.07.2017;13:00;13:15;455,025;1,022;-;;455,104;2,252;-
23.07.2017;13:15;13:30;495,298;1,776;-;;494,824;3,068;-
23.07.2017;13:30;13:45;297,672;3,680;-;;298,748;7,140;-
23.07.2017;13:45;14:00;144,042;6,357;-;;144,932;8,304;-
23.07.2017;14:00;14:15;27,192;10,208;-;;28,636;12,328;-
23.07.2017;14:15;14:30;60,162;6,576;-;;63,192;9,332;-
23.07.2017;14:30;14:45;111,523;4,492;-;;113,652;8,964;-
23.07.2017;14:45;15:00;157,991;3,704;-;;161,624;8,424;-
23.07.2017;15:00;15:15;514,264;1,618;-;;514,608;2,840;-
23.07.2017;15:15;15:30;565,859;0,714;-;;568,464;4,508;-
23.07.2017;15:30;15:45;534,076;1,500;-;;544,448;14,236;-
23.07.2017;15:45;16:00;210,348;4,927;-;;214,476;9,552;-
23.07.2017;16:00;16:15;702,888;0,846;-;;704,544;2,220;-
23.07.2017;16:15;16:30;386,718;1,774;-;;387,992;3,828;-
23.07.2017;16:30;16:45;300,332;7,812;-;;301,372;10,888;-
23.07.2017;16:45;17:00;313,422;3,071;-;;315,728;5,160;-
23.07.2017;17:00;17:15;489,328;1,274;-;;489,644;2,300;-
23.07.2017;17:15;17:30;389,748;2,680;-;;393,760;7,472;-
23.07.2017;17:30;17:45;162,591;9,053;-;;167,092;15,372;-
23.07.2017;17:45;18:00;188,609;17,269;-;;195,576;24,604;-
23.07.2017;18:00;18:15;145,011;9,085;-;;147,496;13,888;-
23.07.2017;18:15;18:30;21,134;118,287;-;;24,964;122,552;-
23.07.2017;18:30;18:45;2,572;339,878;-;;6,560;346,164;-
23.07.2017;18:45;19:00;2,547;698,239;-;;7,008;703,884;-
23.07.2017;19:00;19:15;2,292;286,003;-;;7,040;291,508;-
23.07.2017;19:15;19:30;2,720;306,277;-;;7,016;312,640;-
23.07.2017;19:30;19:45;2,169;560,258;-;;6,300;566,532;-
23.07.2017;19:45;20:00;1,780;504,842;-;;6,976;510,892;-
23.07.2017;20:00;20:15;12,402;116,518;-;;18,452;123,976;-
23.07.2017;20:15;20:30;12,122;27,335;-;;17,212;33,404;-
23.07.2017;20:30;20:45;6,638;174,627;-;;11,268;181,192;-
23.07.2017;20:45;21:00;2,153;504,507;-;;6,616;510,272;-
23.07.2017;21:00;21:15;4,069;139,812;-;;9,772;146,644;-
23.07.2017;21:15;21:30;13,691;63,716;-;;18,724;70,132;-
23.07.2017;21:30;21:45;2,871;170,918;-;;9,160;178,164;-
23.07.2017;21:45;22:00;2,060;406,445;-;;7,952;412,944;-
23.07.2017;22:00;22:15;9,811;45,211;-;;16,600;51,988;-
23.07.2017;22:15;22:30;15,405;33,812;-;;19,752;38,316;-
23.07.2017;22:30;22:45;23,012;33,792;-;;27,360;38,260;-
23.07.2017;22:45;23:00;74,073;83,911;-;;78,832;89,016;-
23.07.2017;23:00;23:15;48,127;173,934;-;;52,560;179,528;-
23.07.2017;23:15;23:30;31,835;75,157;-;;37,956;81,648;-
23.07.2017;23:30;23:45;10,694;69,354;-;;15,980;75,536;-
23.07.2017;23:45;00:00;13,720;53,184;-;;18,912;58,924;-
24.07.2017;00:00;00:15;9,150;196,304;-;;13,672;201,204;-
24.07.2017;00:15;00:30;27,938;35,770;-;;34,200;42,768;-
24.07.2017;00:30;00:45;9,739;15,082;-;;15,224;20,772;-
24.07.2017;00:45;01:00;28,680;9,659;-;;31,972;14,056;-
24.07.2017;01:00;01:15;8,633;223,317;-;;14,960;230,388;-
24.07.2017;01:15;01:30;3,695;123,746;-;;9,820;130,388;-
24.07.2017;01:30;01:45;4,329;60,637;-;;8,008;65,208;-
24.07.2017;01:45;02:00;8,031;16,660;-;;12,100;21,736;-
24.07.2017;02:00;02:15;4,400;128,636;-;;9,508;135,156;-
24.07.2017;02:15;02:30;56,956;119,184;-;;62,132;125,348;-
24.07.2017;02:30;02:45;92,249;15,950;-;;95,940;22,200;-
24.07.2017;02:45;03:00;9,073;11,004;-;;13,368;17,012;-
24.07.2017;03:00;03:15;4,734;100,864;-;;8,628;106,476;-
24.07.2017;03:15;03:30;14,098;33,642;-;;17,804;38,876;-
24.07.2017;03:30;03:45;3,628;109,514;-;;7,516;114,696;-
24.07.2017;03:45;04:00;16,845;49,289;-;;21,848;54,924;-
24.07.2017;04:00;04:15;28,529;14,730;-;;32,536;19,732;-
24.07.2017;04:15;04:30;25,627;10,180;-;;28,896;15,424;-
24.07.2017;04:30;04:45;78,797;5,029;-;;82,296;9,668;-
24.07.2017;04:45;05:00;22,432;9,586;-;;25,632;14,636;-
24.07.2017;05:00;05:15;154,305;2,659;-;;156,388;6,724;-
24.07.2017;05:15;05:30;310,465;1,739;-;;311,188;3,728;-
24.07.2017;05:30;05:45;152,374;4,280;-;;152,956;6,240;-
24.07.2017;05:45;06:00;302,339;2,165;-;;302,572;3,444;-
24.07.2017;06:00;06:15;424,083;2,978;-;;424,784;5,348;-
24.07.2017;06:15;06:30;313,969;4,140;-;;316,196;7,056;-
24.07.2017;06:30;06:45;294,204;1,491;-;;293,680;2,808;-
24.07.2017;06:45;07:00;251,236;1,676;-;;252,428;3,848;-
24.07.2017;07:00;07:15;424,025;1,947;-;;426,180;3,632;-
24.07.2017;07:15;07:30;364,150;1,735;-;;367,144;4,520;-
24.07.2017;07:30;07:45;353,257;3,552;-;;353,772;5,176;-
24.07.2017;07:45;08:00;335,497;6,146;-;;337,940;8,180;-
24.07.2017;08:00;08:15;213,716;2,387;-;;216,284;6,344;-
24.07.2017;08:15;08:30;67,287;4,664;-;;71,848;10,812;-
24.07.2017;08:30;08:45;80,931;5,863;-;;85,052;10,948;-
24.07.2017;08:45;09:00;36,247;20,405;-;;40,764;26,344;-
24.07.2017;09:00;09:15;48,220;12,736;-;;53,828;18,640;-
24.07.2017;09:15;09:30;106,239;7,873;-;;108,776;12,556;-
24.07.2017;09:30;09:45;48,801;6,327;-;;53,396;11,340;-
24.07.2017;09:45;10:00;220,053;3,607;-;;223,636;7,488;-
24.07.2017;10:00;10:15;304,722;7,444;-;;308,652;11,564;-
24.07.2017;10:15;10:30;320,297;4,593;-;;322,572;7,536;-
24.07.2017;10:30;10:45;107,922;5,460;-;;108,272;8,036;-
24.07.2017;10:45;11:00;18,098;8,883;-;;22,920;14,472;-
24.07.2017;11:00;11:15;36,130;7,730;-;;41,520;14,828;-
24.07.2017;11:15;11:30;5,496;83,326;-;;10,196;88,696;-
24.07.2017;11:30;11:45;5,478;31,069;-;;9,896;36,372;-
24.07.2017;11:45;12:00;83,124;6,418;-;;86,744;9,996;-
24.07.2017;12:00;12:15;213,224;1,584;-;;213,464;3,532;-
24.07.2017;12:15;12:30;184,653;1,981;-;;189,312;7,076;-
24.07.2017;12:30;12:45;127,457;3,013;-;;129,448;7,212;-
24.07.2017;12:45;13:00;34,869;5,872;-;;37,860;10,548;-
24.07.2017;13:00;13:15;11,436;141,892;-;;14,812;146,716;-
24.07.2017;13:15;13:30;60,772;34,669;-;;65,344;39,624;-
24.07.2017;13:30;13:45;306,812;2,812;-;;310,212;6,684;-
24.07.2017;13:45;14:00;478,292;1,987;-;;477,976;2,492;-
24.07.2017;14:00;14:15;131,624;25,009;-;;131,488;27,756;-
24.07.2017;14:15;14:30;188,737;1,329;-;;192,444;5,828;-
24.07.2017;14:30;14:45;92,888;3,654;-;;97,692;10,568;-
24.07.2017;14:45;15:00;158,948;5,636;-;;162,648;10,208;-
24.07.2017;15:00;15:15;45,966;24,612;-;;48,088;27,668;-
24.07.2017;15:15;15:30;39,178;7,360;-;;42,368;11,752;-
24.07.2017;15:30;15:45;11,675;7,802;-;;15,652;12,492;-
24.07.2017;15:45;16:00;256,698;3,279;-;;259,864;7,220;-
24.07.2017;16:00;16:15;126,697;2,482;-;;131,484;7,464;-
24.07.2017;16:15;16:30;110,432;2,995;-;;112,136;6,216;-
24.07.2017;16:30;16:45;37,627;4,565;-;;40,352;8,924;-
24.07.2017;16:45;17:00;10,609;9,369;-;;13,588;13,656;-
24.07.2017;17:00;17:15;9,380;10,117;-;;14,692;16,316;-
24.07.2017;17:15;17:30;8,296;70,440;-;;11,836;75,052;-
24.07.2017;17:30;17:45;17,588;55,050;-;;21,400;60,328;-
24.07.2017;17:45;18:00;28,168;49,195;-;;30,952;52,712;-
24.07.2017;18:00;18:15;302,643;2,913;-;;305,432;6,840;-
24.07.2017;18:15;18:30;293,107;2,550;-;;295,660;6,464;-
24.07.2017;18:30;18:45;154,461;3,057;-;;158,020;7,668;-
24.07.2017;18:45;19:00;38,042;14,225;-;;41,732;18,768;-
24.07.2017;19:00;19:15;10,347;52,913;-;;16,184;60,076;-
24.07.2017;19:15;19:30;5,106;40,268;-;;9,384;44,540;-
24.07.2017;19:30;19:45;27,701;8,887;-;;34,132;15,460;-
